"תלמי אלעזר",
"תלמי ביל"ו",
"תלמי יוסף",
"תלמי יחיאל",
"תלמי יפה",
"תלמים",
"תמרת",
"תנובות",
"תעוז",
"תעשיון בינימין",
"תעשיון השרון",
"תעשיון חבל יבנה",
"תעשיון חצב",
"תעשיון מבצע",
"תעשיון מיתרים",
"תעשיון צריפין",
"תעשיון ראם",
"תעשיון שחק",
"תעשיות גליל תחתון",
"תפרח",
"תקומה",
"תקוע",
"תראבין א-צאנע (שבט)",
"תרבין א-צאנע (יישוב)",
"תרום",
